REGISTER_NAME,AFS_LIC_NUM,AFS_LIC_NAME,AFS_LIC_ABN_ACN,AFS_LIC_START_DT,AFS_LIC_PRE_FSR,AFS_LIC_ADD_LOCAL,AFS_LIC_ADD_STATE,AFS_LIC_ADD_PCODE,AFS_LIC_ADD_COUNTRY,AFS_LIC_LAT,AFS_LIC_LNG,AFS_LIC_CONDITION
AFS Licence,230541,INSIGHT INVESTMENT AUSTRALIA PTY LTD,69076812381,26/09/2003,SecDlr 179754,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government; and~securities; and~provide general financial product advice for the following classes of financial products:~interests in managed investment schemes excluding investor directed portfolio services; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~foreign exchange contracts;~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~to wholesale clients."
AFS Licence,230542,SENTINEL FINANCIAL GROUP PTY LTD,26104456288,1/10/2003,,PERTH,WA,6000,Australia,-32.160519,115.85626,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~derivatives;~interests in managed investment schemes excluding investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~securities;~standard margin lending facility; and~financial products limited to:~miscellaneous financial investment products limited to MDA services; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~interests in managed investment schemes excluding investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~securities; and~financial products limited to:~miscellaneous financial investment products limited to MDA services; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~derivatives;~interests in managed investment schemes excluding investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~securities;~standard margin lending facility; and~financial products limited to:~miscellaneous financial investment products limited to MDA services;~to retail and wholesale clients."
AFS Licence,230544,SCS SUPER PTY. LIMITED,74064712607,1/10/2003,,BURWOOD,NSW,2134,Australia,-33.890689,151.100999,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~superannuation;~to retail clients."
AFS Licence,230547,BANK OF CHINA LIMITED,29002979955,28/07/2003,,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government; and~securities;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts; and~securities; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government; and~securities;~make a market for the following financial products:~foreign exchange contracts;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government and/or debentures issued by any other body; and~limited to financial products other than:~derivatives;~foreign exchange contracts; and~debentures, stocks or bonds issued or proposed to be issued by a government and/or debentures issued by any other body; and~provide the following custodial or depository services:~operate custodial or depository services other than investor directed portfolio services;~to retail and wholesale clients."
AFS Licence,230557,TFS AUSTRALIA PTY. LIMITED,43079740873,24/09/2003,,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice for the following classes of financial products:~derivatives; and~deal in a financial product by:~arranging for another person to issue, apply for, acquire, vary or dispose of a financial product in respect of the following classes of financial products:~derivatives; and~arranging for another person to apply for, acquire, vary or dispose of financial products in respect of the following classes of financial products:~derivatives;~carbon units;~Australian carbon credit units; and~eligible international emissions units;~to wholesale clients."
AFS Licence,230559,MAHER DIGBY SECURITIES PTY LTD,51073341812,24/07/2003,SecDlr 162065,NAMBOUR,QLD,4560,Australia,-26.619975,152.956584,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail clients."
AFS Licence,230560,QUADRANT SECURITIES PTY LTD,50009556370,1/11/2003,SecDlr 10859~InsLif 90143,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,230631,NATIONAL AUSTRALIA MANAGERS LIMITED,70006437565,1/12/2003,SecDlr 13143,MELBOURNE,VIC,3000,Australia,-38.002282,145.083949,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government; and~securities; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~foreign exchange contracts; and~securities; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government; and~securities;~to wholesale clients."
AFS Licence,230633,CULLEN CAPITAL PTY. LTD.,41096603806,22/07/2003,SecDlr 217308,MELBOURNE,VIC,3000,Australia,-38.002282,145.083949,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice only, for the following classes of financial products:~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~deal in a financial product, only for the purposes of acting for and on behalf of clients in relation to proposed or actual mergers, acquisitions, takeovers, corporate reconstructions or share issues, by:~arranging for another person to apply for, acquire, vary or dispose of financial products in respect of the following classes of financial products:~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~to wholesale clients."
AFS Licence,230634,BALLYGLISHEEN PTY. LTD.,47075780353,1/10/2003,InsGen 40327,AITKENVALE,QLD,4814,Australia,-19.296627,146.769393,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~general insurance products; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~general insurance products; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~general insurance products;~to retail and wholesale clients."
AFS Licence,230635,HARPER BERNAYS LIMITED,32003148794,31/07/2003,SecDlr 11531,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~securities; and~deal in a financial product by:~arranging for another person to apply for, acquire, vary or dispose of financial products in respect of the following classes of financial products:~securities;~to wholesale clients."
AFS Licence,230637,WILLIAM BUCK WEALTH ADVISORS (SA) PTY LTD,36076858494,8/08/2003,SecDlr 191856,ADELAIDE,SA,5000,Australia,-34.961787,138.558048,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,230650,DON HUTTON INSURANCE BROKERS PTY LTD,37003084384,1/09/2003,InsGen 20201,PENSHURST,NSW,2222,Australia,-33.962553,151.091947,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~general insurance products;~life products limited to:~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~general insurance products; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~general insurance products;~life products limited to:~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~superannuation;~to retail and wholesale clients."
AFS Licence,230673,INSURANCE SCHEMES PTY LTD,27099137498,2/10/2003,,ADELAIDE,SA,5000,Australia,-34.961787,138.558048,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~general insurance products; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~general insurance products; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~general insurance products;~to retail and wholesale clients."
AFS Licence,230680,NEXTEC CORPORATION PTY LTD,83072282529,12/08/2003,SecDlr 188691,MELBOURNE,VIC,3000,Australia,-38.002282,145.083949,"This licence authorises the licensee, only for the purposes of acting for and on behalf of clients in relation to proposed or actual mergers, acquisitions, takeovers, corporate reconstructions or issues of shares, debt and convertible notes, to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~securities;~to wholesale clients."
AFS Licence,230681,TFS FINANCIAL PLANNING PTY LTD,18088309308,3/09/2003,,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,230683,ALLIANCEBERNSTEIN INVESTMENT MANAGEMENT AUSTRALIA LIMITED,58007212606,30/09/2003,SecDlr 15212,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice for the following classes of financial products:~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~underwriting:~interests in managed investment schemes; and~an issue of securities; and~operate the following kinds of registered managed investment schemes (including the holding of any incidental property) in its capacity as responsible entity:~schemes which only hold the following types of property:~derivatives; and~financial assets;~to retail and wholesale clients."
AFS Licence,230684,AUSMAQ LIMITED,53062527575,1/12/2003,SecDlr 196556,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes including:~investor directed portfolio services; and~securities;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~interests in managed investment schemes including:~investor directed portfolio services; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes including:~investor directed portfolio services; and~securities; and~provide the following custodial or depository services:~operate investor directed portfolio services (each of which is referred to as the IDPS); and~operate custodial or depository services other than investor directed portfolio services;~to retail and wholesale clients."
AFS Licence,230686,NATIONAL AUSTRALIA BANK LIMITED,12004044937,1/12/2003,SecDlr 12293~FutBro 14990,DOCKLANDS,VIC,3008,Australia,-37.814651,144.938302,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility;~superannuation;~Australian carbon credit units; and~eligible international emissions units;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities; and~standard margin lending facility;~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility;~superannuation;~Australian carbon credit units; and~eligible international emissions units; and~underwriting:~interests in managed investment schemes; and~an issue of securities;~make a market for the following financial products:~foreign exchange contracts;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government and/or debentures issued by any other body;~Australian carbon credit units;~eligible international emissions units; and~limited to financial products other than:~derivatives;~foreign exchange contracts; and~debentures, stocks or bonds issued or proposed to be issued by a government and/or debentures issued by any other body; and~provide the following custodial or depository services:~operate custodial or depository services other than investor directed portfolio services;~to retail and wholesale clients."
AFS Licence,230687,NAB ASSET MANAGEMENT SERVICES LIMITED,38055638474,1/12/2003,SecDlr 16382,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~to wholesale clients."
AFS Licence,230688,NATIONAL ASSET MANAGEMENT LIMITED,18062806884,1/12/2003,SecDlr 153501~FutBro 162785,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice only, for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~interests in managed investment schemes limited to:~own managed investment scheme only; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~provide the following custodial or depository services:~operate custodial or depository services other than investor directed portfolio services;~to wholesale clients."
AFS Licence,230689,APOGEE FINANCIAL PLANNING LIMITED,28056426932,1/12/2003,SecDlr 54300~InsLif 90130,NORTH SYDNEY,NSW,2060,Australia,-33.836292,151.210964,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives; and~interests in managed investment schemes limited to:~MDA services; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,230690,GODFREY PEMBROKE LIMITED,23002336254,1/12/2003,SecDlr 11227~InsLif 90145,NORTH SYDNEY,NSW,2060,Australia,-33.836292,151.210964,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives; and~interests in managed investment schemes limited to:~MDA services; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,230692,GWM ADVISER SERVICES LIMITED,96002071749,1/12/2003,SecDlr 11449,NORTH SYDNEY,NSW,2060,Australia,-33.836292,151.210964,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives; and~interests in managed investment schemes limited to:~MDA services; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,230693,JANA INVESTMENT ADVISERS PTY LTD,97006717568,1/12/2003,InvAdv 12269,MELBOURNE,VIC,3000,Australia,-38.002282,145.083949,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~securities; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~securities; and~superannuation;~to retail and wholesale clients."
AFS Licence,230694,MLC LIMITED,90000000402,1/12/2003,SecDlr 11525,NORTH SYDNEY,NSW,2060,Australia,-33.836292,151.210964,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~securities; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~deposit and payment products limited to:~non-cash payment products;~derivatives;~foreign exchange contracts;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~securities; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~securities; and~superannuation;~to retail and wholesale clients."
